id,date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,code_info,latitude,longitude,line_name,month,time_range,month_number,hour,year,Index,Check
8752,2018-04-18,18:28,Wednesday,KEELE STATION,TUS,5,8,W,BD,5093,Crew Unable to Maintain Schedule,43.655556,-79.459722,Bloor Danforth,April,6-9PM,4,18,2018,,
8753,2018-04-18,19:42,Wednesday,VAUGHAN MC STATION,SUDP,4,7,N,YU,5561,Disorderly Patron,43.794167,-79.5275,Yonge University Spadina,April,6-9PM,4,19,2018,,
8754,2018-04-18,23:10,Wednesday,DONLANDS STATION,MUPAA,4,8,E,BD,5077,Passenger Assistance Alarm Activated - No Trouble Found,43.681111,-79.337778,Bloor Danforth,April,9PM-1:30AM,4,23,2018,,
8755,2018-04-19,5:59,Thursday,YONGE BLOOR YUS STATION,PUSI,9,0,N,YU,6086,Signals or Related Components Failure ,43.67111,-79.38583,Yonge University Spadina,April,5-9AM,4,5,2018,,
8756,2018-04-19,8:18,Thursday,DUNDAS STATION,MUIR,4,6,S,YU,5741,Injured or ill Customer (On Train) - Medical Aid Refused,43.656389,-79.380833,Yonge University Spadina,April,5-9AM,4,8,2018,,
8757,2018-04-19,9:25,Thursday,KENNEDY BD STATION,MUO,4,7,W,BD,5314,Miscellaneous Other,43.73255,-79.26361,Bloor Danforth,April,9AM-12PM,4,9,2018,,
8758,2018-04-19,11:36,Thursday,ST CLAIR WEST STATION,SUUT,43,46,S,YU,5786,Unauthorized at Track Level,43.683888,-79.415113,Yonge University Spadina,April,9AM-12PM,4,11,2018,,
8759,2018-04-19,11:43,Thursday,MUSEUM STATION,TUMVS,4,7,S,YU,5736,Operator Violated Signal,43.667222,-79.393611,Yonge University Spadina,April,9AM-12PM,4,11,2018,,
8760,2018-04-19,12:17,Thursday,EGLINTON STATION,MUI,4,7,S,YU,5436,Injured or ill Customer (On Train) - Transported,43.705833,-79.398333,Yonge University Spadina,April,12-3PM,4,12,2018,,
8761,2018-04-19,12:56,Thursday,ROSEDALE STATION,SUDP,4,7,S,YU,5876,Disorderly Patron,43.676944,-79.388889,Yonge University Spadina,April,12-3PM,4,12,2018,,
8762,2018-04-19,13:24,Thursday,WOODBINE STATION,EUDO,9,12,W,BD,5001,Door Problems - Faulty Equipment,43.686389,-79.312778,Bloor Danforth,April,12-3PM,4,13,2018,,
8763,2018-04-19,17:08,Thursday,ST CLAIR STATION,MUIR,6,8,N,YU,5711,Injured or ill Customer (On Train) - Medical Aid Refused,43.687778,-79.393056,Yonge University Spadina,April,3-6PM,4,17,2018,,
8764,2018-04-19,17:24,Thursday,RUNNYMEDE STATION,SUDP,3,5,W,BD,5012,Disorderly Patron,43.651667,-79.475833,Bloor Danforth,April,3-6PM,4,17,2018,,
8765,2018-04-19,17:36,Thursday,KENNEDY BD STATION,EUDO,9,12,W,BD,5079,Door Problems - Faulty Equipment,43.73255,-79.26361,Bloor Danforth,April,3-6PM,4,17,2018,,
8766,2018-04-19,18:37,Thursday,YORK UNIVERSITY STATIO,EUDO,3,5,S,YU,6096,Door Problems - Faulty Equipment,43.774167,-79.499722,Yonge University Spadina,April,6-9PM,4,18,2018,,
8767,2018-04-19,19:50,Thursday,SHEPPARD WEST STATION,EUYRD,3,6,S,YU,5641,Yard/Carhouse Related Problems,43.749444,-79.461944,Yonge University Spadina,April,6-9PM,4,19,2018,,
8768,2018-04-19,21:38,Thursday,BESSARION STATION,TUMVS,3,8,E,SHP,6151,Operator Violated Signal,43.769167,-79.376389,Sheppard,April,9PM-1:30AM,4,21,2018,,
8769,2018-04-19,22:05,Thursday,UNION STATION,MUI,11,16,N,YU,6041,Injured or ill Customer (On Train) - Transported,43.645556,-79.380556,Yonge University Spadina,April,9PM-1:30AM,4,22,2018,,
8770,2018-04-19,22:24,Thursday,MUSEUM STATION,MUPAA,4,7,S,YU,5816,Passenger Assistance Alarm Activated - No Trouble Found,43.667222,-79.393611,Yonge University Spadina,April,9PM-1:30AM,4,22,2018,,
8771,2018-04-20,6:06,Friday,EGLINTON WEST STATION,PUSNT,3,7,S,YU,5576,Signal Problem - No Trouble,43.699209,-79.435819,Yonge University Spadina,April,5-9AM,4,6,2018,,
8772,2018-04-20,7:50,Friday,BAYVIEW STATION,MUIR,3,8,W,SHP,6161,Injured or ill Customer (On Train) - Medical Aid Refused,43.766944,-79.386667,Sheppard,April,5-9AM,4,7,2018,,
8773,2018-04-20,8:40,Friday,ROSEDALE STATION,MUI,10,12,N,YU,5816,Injured or ill Customer (On Train) - Transported,43.676944,-79.388889,Yonge University Spadina,April,5-9AM,4,8,2018,,
8774,2018-04-20,8:45,Friday,VAUGHAN MC STATION,MUTO,4,8,S,YU,5666,Misc. Transportation Other - Employee Non-Chargeable,43.794167,-79.5275,Yonge University Spadina,April,5-9AM,4,8,2018,,
8775,2018-04-20,9:18,Friday,ST GEORGE YUS STATION,PUSI,6,8,N,YU,6101,Signals or Related Components Failure ,43.66806,-79.39972,Yonge University Spadina,April,9AM-12PM,4,9,2018,,
8776,2018-04-20,9:38,Friday,YONGE BLOOR YUS STATION,MUO,3,5,S,YU,5566,Miscellaneous Other,43.67111,-79.38583,Yonge University Spadina,April,9AM-12PM,4,9,2018,,
8777,2018-04-20,10:31,Friday,ST GEORGE YUS STATION,TUO,4,6,N,YU,6091,Transportation Department - Other,43.66806,-79.39972,Yonge University Spadina,April,9AM-12PM,4,10,2018,,
8778,2018-04-20,11:04,Friday,MUSEUM STATION,PUSO,7,10,N,YU,5411,S/E/C Department Other,43.667222,-79.393611,Yonge University Spadina,April,9AM-12PM,4,11,2018,,
8779,2018-04-20,12:54,Friday,ROYAL YORK STATION,SUDP,3,6,E,BD,5087,Disorderly Patron,43.648056,-79.511389,Bloor Danforth,April,12-3PM,4,12,2018,,
8780,2018-04-20,13:46,Friday,KIPLING STATION,MUIR,3,6,E,BD,5007,Injured or ill Customer (On Train) - Medical Aid Refused,43.637222,-79.536111,Bloor Danforth,April,12-3PM,4,13,2018,,
8781,2018-04-20,14:04,Friday,MAIN STREET STATION,SUO,9,12,E,BD,5169,Passenger Other,43.689028,-79.301667,Bloor Danforth,April,12-3PM,4,14,2018,,
8782,2018-04-20,18:07,Friday,BATHURST STATION,MUIR,6,8,W,BD,5022,Injured or ill Customer (On Train) - Medical Aid Refused,43.666111,-79.411111,Bloor Danforth,April,6-9PM,4,18,2018,,
8783,2018-04-20,18:08,Friday,ST GEORGE BD STATION,MUPAA,3,5,W,BD,5091,Passenger Assistance Alarm Activated - No Trouble Found,43.668056, -79.399722,Bloor Danforth,April,6-9PM,4,18,2018,,
8784,2018-04-20,18:34,Friday,FINCH STATION,MUSAN,3,6,S,YU,5671,Unsanitary Vehicle,43.780556,-79.414722,Yonge University Spadina,April,6-9PM,4,18,2018,,
8785,2018-04-20,20:08,Friday,FINCH STATION,MUSAN,3,6,S,YU,5691,Unsanitary Vehicle,43.780556,-79.414722,Yonge University Spadina,April,6-9PM,4,20,2018,,
8786,2018-04-20,20:37,Friday,PAPE STATION,SUO,5,8,E,BD,5207,Passenger Other,43.68,-79.345,Bloor Danforth,April,6-9PM,4,20,2018,,
8787,2018-04-20,21:41,Friday,ST GEORGE YUS STATION,SUO,7,10,S,YU,6121,Passenger Other,43.66806,-79.39972,Yonge University Spadina,April,9PM-1:30AM,4,21,2018,,
8788,2018-04-20,22:16,Friday,SHEPPARD WEST STATION,MUATC,9,12,N,YU,5926,ATC Project,43.749444,-79.461944,Yonge University Spadina,April,9PM-1:30AM,4,22,2018,,
8789,2018-04-21,0:38,Saturday,ST CLAIR STATION,SUO,5,10,N,YU,5486,Passenger Other,43.687778,-79.393056,Yonge University Spadina,April,9PM-1:30AM,4,0,2018,,
8790,2018-04-21,9:40,Saturday,ST GEORGE BD STATION,MUDD,4,8,W,BD,5221,Door Problems - Debris Related,43.668056, -79.399722,Bloor Danforth,April,9AM-12PM,4,9,2018,,
8791,2018-04-21,12:15,Saturday,OLD MILL STATION,EUBO,4,8,W,BD,5114,Body,43.65,-79.494722,Bloor Danforth,April,12-3PM,4,12,2018,,
8792,2018-04-21,12:26,Saturday,EGLINTON STATION,PUSO,5,9,S,YU,5461,S/E/C Department Other,43.705833,-79.398333,Yonge University Spadina,April,12-3PM,4,12,2018,,
8793,2018-04-21,12:50,Saturday,EGLINTON STATION,PUSO,5,9,N,YU,5901,S/E/C Department Other,43.705833,-79.398333,Yonge University Spadina,April,12-3PM,4,12,2018,,
8794,2018-04-21,19:18,Saturday,ISLINGTON STATION,MUDD,5,10,E,BD,5005,Door Problems - Debris Related,43.645278,-79.524444,Bloor Danforth,April,6-9PM,4,19,2018,,
8795,2018-04-21,21:41,Saturday,ISLINGTON STATION,MUO,7,11,E,BD,5207,Miscellaneous Other,43.645278,-79.524444,Bloor Danforth,April,9PM-1:30AM,4,21,2018,,
8796,2018-04-21,21:46,Saturday,CASTLE FRANK STATION,SUUT,4,8,E,BD,5182,Unauthorized at Track Level,43.673611,-79.368889,Bloor Danforth,April,9PM-1:30AM,4,21,2018,,
8797,2018-04-21,22:23,Saturday,ROSEDALE STATION,SUDP,11,16,S,YU,5836,Disorderly Patron,43.676944,-79.388889,Yonge University Spadina,April,9PM-1:30AM,4,22,2018,,
8798,2018-04-21,22:30,Saturday,BROADVIEW STATION,TUO,4,8,E,BD,5346,Transportation Department - Other,43.676944,-79.358333,Bloor Danforth,April,9PM-1:30AM,4,22,2018,,
8799,2018-04-21,23:32,Saturday,BROADVIEW STATION,SUDP,3,7,W,BD,5233,Disorderly Patron,43.676944,-79.358333,Bloor Danforth,April,9PM-1:30AM,4,23,2018,,
8800,2018-04-22,8:12,Sunday,ST CLAIR WEST STATION,EUATC,16,20,N,YU,6071,ATC RC&S Equipment,43.683888,-79.415113,Yonge University Spadina,April,5-9AM,4,8,2018,,
8801,2018-04-22,11:59,Sunday,PAPE STATION,SUDP,3,7,W,BD,5297,Disorderly Patron,43.68,-79.345,Bloor Danforth,April,9AM-12PM,4,11,2018,,
8802,2018-04-22,12:11,Sunday,YONGE BLOOR BD STATION,MUDD,3,7,E,BD,5208,Door Problems - Debris Related,43.67111,-79.38583,Bloor Danforth,April,12-3PM,4,12,2018,,
8803,2018-04-22,13:40,Sunday,ROYAL YORK STATION,MUPLB,76,81,W,BD,5070,Fire/Smoke Plan B - Source TTC,43.648056,-79.511389,Bloor Danforth,April,12-3PM,4,13,2018,,
8804,2018-04-22,14:03,Sunday,RUNNYMEDE STATION,MUPAA,4,9,E,BD,5085,Passenger Assistance Alarm Activated - No Trouble Found,43.651667,-79.475833,Bloor Danforth,April,12-3PM,4,14,2018,,
8805,2018-04-22,14:51,Sunday,WILSON STATION,MUPLB,13,18,N,YU,5526,Fire/Smoke Plan B - Source TTC,43.734167,-79.45,Yonge University Spadina,April,12-3PM,4,14,2018,,
8806,2018-04-22,16:06,Sunday,HIGH PARK STATION,MUDD,3,7,E,BD,5085,Door Problems - Debris Related,43.653889,-79.466667,Bloor Danforth,April,3-6PM,4,16,2018,,
8807,2018-04-22,16:33,Sunday,UNION STATION,MUIR,4,9,S,YU,5831,Injured or ill Customer (On Train) - Medical Aid Refused,43.645556,-79.380556,Yonge University Spadina,April,3-6PM,4,16,2018,,
8808,2018-04-22,17:47,Sunday,UNION STATION,MUIR,4,9,S,YU,5836,Injured or ill Customer (On Train) - Medical Aid Refused,43.645556,-79.380556,Yonge University Spadina,April,3-6PM,4,17,2018,,
8809,2018-04-22,21:42,Sunday,CASTLE FRANK STATION,EUDO,6,10,E,BD,5293,Door Problems - Faulty Equipment,43.673611,-79.368889,Bloor Danforth,April,9PM-1:30AM,4,21,2018,,
8810,2018-04-22,21:57,Sunday,SPADINA BD STATION,MUPAA,3,7,E,BD,5097,Passenger Assistance Alarm Activated - No Trouble Found,43.667222, -79.403889,Bloor Danforth,April,9PM-1:30AM,4,21,2018,,
8811,2018-04-23,2:36,Monday,SHEPPARD-YONGE SHP STATION,PUSTS,5,10,W,SHP,6161,Signals - Train Stops,43.761389,-79.410833,Sheppard,April,9PM-1:30AM,4,2,2018,,
8812,2018-04-23,5:44,Monday,BAYVIEW STATION,PUSO,8,0,W,SHP,6156,S/E/C Department Other,43.766944,-79.386667,Sheppard,April,5-9AM,4,5,2018,,
8813,2018-04-23,8:28,Monday,YONGE BLOOR BD STATION,TUOS,3,5,W,BD,5115,Operator Overshot Platform,43.67111,-79.38583,Bloor Danforth,April,5-9AM,4,8,2018,,
8814,2018-04-23,8:38,Monday,CHRISTIE STATION,TUO,3,5,W,BD,5115,Transportation Department - Other,43.664167,-79.418333,Bloor Danforth,April,5-9AM,4,8,2018,,
8815,2018-04-23,9:38,Monday,WILSON STATION,MUTO,4,7,S,YU,6931,Misc. Transportation Other - Employee Non-Chargeable,43.734167,-79.45,Yonge University Spadina,April,9AM-12PM,4,9,2018,,
8816,2018-04-23,12:07,Monday,EGLINTON STATION,MUPLB,6,9,N,YU,5796,Fire/Smoke Plan B - Source TTC,43.705833,-79.398333,Yonge University Spadina,April,12-3PM,4,12,2018,,
8817,2018-04-23,13:45,Monday,SHEPPARD-YONGE YUS STATION,SUPOL,269,272,N,YU,5731,Held By Polce - Non-TTC Related,43.761389,-79.410833,Yonge University Spadina,April,12-3PM,4,13,2018,,
8818,2018-04-23,14:55,Monday,DONLANDS STATION,TUNIP,3,5,W,BD,5361,Operator Not In Position,43.681111,-79.337778,Bloor Danforth,April,12-3PM,4,14,2018,,
8819,2018-04-23,15:22,Monday,VAUGHAN MC STATION,MUTO,3,8,S,YU,5576,Misc. Transportation Other - Employee Non-Chargeable,43.794167,-79.5275,Yonge University Spadina,April,3-6PM,4,15,2018,,
8820,2018-04-23,16:19,Monday,WOODBINE STATION,PUSTS,3,5,E,BD,5147,Signals - Train Stops,43.686389,-79.312778,Bloor Danforth,April,3-6PM,4,16,2018,,
8821,2018-04-23,16:28,Monday,KIPLING STATION,PUSI,9,13,W,BD,5313,Signals or Related Components Failure ,43.637222,-79.536111,Bloor Danforth,April,3-6PM,4,16,2018,,
8822,2018-04-23,17:59,Monday,LAWRENCE WEST STATION,SUDP,3,5,N,YU,5976,Disorderly Patron,43.715833,-79.444167,Yonge University Spadina,April,3-6PM,4,17,2018,,
8823,2018-04-23,18:08,Monday,DON MILLS STATION,SUDP,5,10,W,SHP,6186,Disorderly Patron,43.775556,-79.346389,Sheppard,April,6-9PM,4,18,2018,,
8824,2018-04-23,18:13,Monday,KENNEDY BD STATION,PUSCR,4,6,W,BD,5166,Subway Car Radio Fault ,43.73255,-79.26361,Bloor Danforth,April,6-9PM,4,18,2018,,
8825,2018-04-23,18:31,Monday,WILSON STATION,TUNIP,3,6,N,YU,5571,Operator Not In Position,43.734167,-79.45,Yonge University Spadina,April,6-9PM,4,18,2018,,
8826,2018-04-23,23:33,Monday,BROADVIEW STATION,MUIR,9,13,E,BD,5098,Injured or ill Customer (On Train) - Medical Aid Refused,43.676944,-79.358333,Bloor Danforth,April,9PM-1:30AM,4,23,2018,,
8827,2018-04-23,23:44,Monday,COXWELL STATION,MUIS,8,12,W,BD,5241,Injured or ill Customer (In Station) - Transported,43.684167,-79.323056,Bloor Danforth,April,9PM-1:30AM,4,23,2018,,
8828,2018-04-24,0:20,Tuesday,ISLINGTON STATION,MUIS,14,18,E,BD,5320,Injured or ill Customer (In Station) - Transported,43.645278,-79.524444,Bloor Danforth,April,9PM-1:30AM,4,0,2018,,
8829,2018-04-24,7:24,Tuesday,SHEPPARD-YONGE YUS STATION,SUDP,3,5,S,YU,5741,Disorderly Patron,43.761389,-79.410833,Yonge University Spadina,April,5-9AM,4,7,2018,,
8830,2018-04-24,7:49,Tuesday,WILSON STATION,PUCSC,3,5,S,YU,0,Signal Control Problem - Signals,43.734167,-79.45,Yonge University Spadina,April,5-9AM,4,7,2018,,
8831,2018-04-24,8:00,Tuesday,EGLINTON WEST STATION,TUMVS,6,8,N,YU,5931,Operator Violated Signal,43.699209,-79.435819,Yonge University Spadina,April,5-9AM,4,8,2018,,
8832,2018-04-24,8:23,Tuesday,SPADINA YUS STATION,MUFS,6,8,S,YU,5931,Fire/Smoke Plan B - Source External to TTC,43.66722,-79.40389,Yonge University Spadina,April,5-9AM,4,8,2018,,
8833,2018-04-24,13:30,Tuesday,ST CLAIR STATION,TUMVS,9,12,S,YU,5766,Operator Violated Signal,43.687778,-79.393056,Yonge University Spadina,April,12-3PM,4,13,2018,,
8834,2018-04-24,17:39,Tuesday,ST GEORGE YUS STATION,MUIR,4,6,N,YU,5516,Injured or ill Customer (On Train) - Medical Aid Refused,43.66806,-79.39972,Yonge University Spadina,April,3-6PM,4,17,2018,,
8835,2018-04-24,18:01,Tuesday,WILSON STATION,EUBO,3,5,S,YU,5716,Body,43.734167,-79.45,Yonge University Spadina,April,6-9PM,4,18,2018,,
8836,2018-04-24,18:37,Tuesday,VICTORIA PARK STATION,PUTTC,8,11,W,BD,5148,Track Circuit Problems - Re: Defective Bolts/Bonding,43.695,-79.288611,Bloor Danforth,April,6-9PM,4,18,2018,,
8837,2018-04-24,19:21,Tuesday,WARDEN STATION,EUCD,10,13,E,BD,5367,Consequential Delay (2nd Delay Same Fault),43.711389,-79.279722,Bloor Danforth,April,6-9PM,4,19,2018,,
8838,2018-04-24,21:05,Tuesday,PAPE STATION,EUDO,8,12,E,BD,5123,Door Problems - Faulty Equipment,43.68,-79.345,Bloor Danforth,April,9PM-1:30AM,4,21,2018,,
8839,2018-04-24,23:01,Tuesday,ELLESMERE STATION,ERDO,5,12,N,SRT,3015,Door Problems - Faulty Equipment,43.766944,-79.276389,Scarborough Rail Transit,April,9PM-1:30AM,4,23,2018,,
8840,2018-04-25,0:11,Wednesday,VAUGHAN MC STATION,MUATC,12,17,S,YU,5876,ATC Project,43.794167,-79.5275,Yonge University Spadina,April,9PM-1:30AM,4,0,2018,,
8841,2018-04-25,0:29,Wednesday,SHEPPARD-YONGE SHP STATION,SUO,5,10,E,SHP,5651,Passenger Other,43.761389,-79.410833,Sheppard,April,9PM-1:30AM,4,0,2018,,
8842,2018-04-25,5:43,Wednesday,KENNEDY BD STATION,TUNIP,6,0,W,BD,5169,Operator Not In Position,43.73255,-79.26361,Bloor Danforth,April,5-9AM,4,5,2018,,
8843,2018-04-25,6:36,Wednesday,COXWELL STATION,EUBO,4,8,E,BD,5187,Body,43.684167,-79.323056,Bloor Danforth,April,5-9AM,4,6,2018,,
8844,2018-04-25,6:48,Wednesday,DAVISVILLE STATION,PUSNT,3,5,N,YU,5996,Signal Problem - No Trouble,43.697778,-79.397222,Yonge University Spadina,April,5-9AM,4,6,2018,,
8845,2018-04-25,8:06,Wednesday,KEELE STATION,MUD,4,6,E,BD,5019,Door Problems - Passenger Related,43.655556,-79.459722,Bloor Danforth,April,5-9AM,4,8,2018,,
8846,2018-04-25,8:20,Wednesday,KIPLING STATION,EUBK,3,6,W,BD,5124,Brakes,43.637222,-79.536111,Bloor Danforth,April,5-9AM,4,8,2018,,
8847,2018-04-25,8:27,Wednesday,ROSEDALE STATION,MUPAA,3,5,S,YU,5721,Passenger Assistance Alarm Activated - No Trouble Found,43.676944,-79.388889,Yonge University Spadina,April,5-9AM,4,8,2018,,
8848,2018-04-25,9:00,Wednesday,MCCOWAN STATION,ERLV,5,10,S,SRT,3002,Low Voltage,43.774917,-79.251667,Scarborough Rail Transit,April,9AM-12PM,4,9,2018,,
8849,2018-04-25,9:25,Wednesday,WOODBINE STATION,PUSTS,4,8,E,BD,5135,Signals - Train Stops,43.686389,-79.312778,Bloor Danforth,April,9AM-12PM,4,9,2018,,
8850,2018-04-25,10:50,Wednesday,COXWELL STATION,EUBO,3,6,E,BD,5001,Body,43.684167,-79.323056,Bloor Danforth,April,9AM-12PM,4,10,2018,,
8851,2018-04-25,12:06,Wednesday,KIPLING STATION,MUPAA,3,6,E,BD,5095,Passenger Assistance Alarm Activated - No Trouble Found,43.637222,-79.536111,Bloor Danforth,April,12-3PM,4,12,2018,,
8852,2018-04-25,12:34,Wednesday,SPADINA BD STATION,SUDP,4,7,E,BD,5320,Disorderly Patron,43.667222, -79.403889,Bloor Danforth,April,12-3PM,4,12,2018,,
8853,2018-04-25,14:28,Wednesday,KENNEDY BD STATION,MUO,4,8,W,BD,5341,Miscellaneous Other,43.73255,-79.26361,Bloor Danforth,April,12-3PM,4,14,2018,,
8854,2018-04-25,14:59,Wednesday,YORKDALE STATION,MUSAN,7,10,N,YU,5506,Unsanitary Vehicle,43.724722,-79.4475,Yonge University Spadina,April,12-3PM,4,14,2018,,
8855,2018-04-25,15:49,Wednesday,VAUGHAN MC STATION,TUCC,3,5,N,YU,5571,Transit Control Related Problems,43.794167,-79.5275,Yonge University Spadina,April,3-6PM,4,15,2018,,
8856,2018-04-25,15:51,Wednesday,VAUGHAN MC STATION,TUCC,3,5,S,YU,5826,Transit Control Related Problems,43.794167,-79.5275,Yonge University Spadina,April,3-6PM,4,15,2018,,
8857,2018-04-25,15:54,Wednesday,CHRISTIE STATION,SUDP,9,12,E,BD,5245,Disorderly Patron,43.664167,-79.418333,Bloor Danforth,April,3-6PM,4,15,2018,,
8858,2018-04-25,16:02,Wednesday,LAWRENCE STATION,SUDP,5,8,N,YU,5386,Disorderly Patron,43.725,-79.402222,Yonge University Spadina,April,3-6PM,4,16,2018,,
8859,2018-04-25,16:03,Wednesday,NORTH YORK CTR STATION,SUDP,3,5,S,YU,6051,Disorderly Patron,43.768333,-79.412778,Yonge University Spadina,April,3-6PM,4,16,2018,,
8860,2018-04-25,16:35,Wednesday,VICTORIA PARK STATION,SUAE,4,8,W,BD,5123,Assault / Employee Involved,43.695,-79.288611,Bloor Danforth,April,3-6PM,4,16,2018,,
8861,2018-04-25,17:03,Wednesday,QUEEN'S PARK STATION,SUDP,3,5,N,YU,6096,Disorderly Patron,43.66,-79.390556,Yonge University Spadina,April,3-6PM,4,17,2018,,
8862,2018-04-25,18:45,Wednesday,DUPONT STATION,MUPR1,14,16,S,YU,5746,Priority One - Train in Contact With Person,43.674584,-79.40683,Yonge University Spadina,April,6-9PM,4,18,2018,,
8863,2018-04-25,20:30,Wednesday,SHEPPARD-YONGE YUS STATION,MUI,4,7,S,YU,6021,Injured or ill Customer (On Train) - Transported,43.761389,-79.410833,Yonge University Spadina,April,6-9PM,4,20,2018,,
8864,2018-04-25,22:30,Wednesday,SPADINA BD STATION,SUO,3,7,E,BD,5082,Passenger Other,43.667222, -79.403889,Bloor Danforth,April,9PM-1:30AM,4,22,2018,,
8865,2018-04-26,0:08,Thursday,KENNEDY BD STATION,MUESA,4,8,,BD,5098,No Operator Immediately Available,43.73255,-79.26361,Bloor Danforth,April,9PM-1:30AM,4,0,2018,,
8866,2018-04-26,6:04,Thursday,ST GEORGE BD STATION,MUIR,3,0,E,BD,5195,Injured or ill Customer (On Train) - Medical Aid Refused,43.668056, -79.399722,Bloor Danforth,April,5-9AM,4,6,2018,,
8867,2018-04-26,6:13,Thursday,SCARBOROUGH CTR STATIO,ERDO,6,10,N,SRT,3023,Door Problems - Faulty Equipment,43.774444,-79.257778,Scarborough Rail Transit,April,5-9AM,4,6,2018,,
8868,2018-04-26,6:46,Thursday,LAWRENCE EAST STATION,ERDO,8,12,S,SRT,3020,Door Problems - Faulty Equipment,43.750278,-79.270278,Scarborough Rail Transit,April,5-9AM,4,6,2018,,
8869,2018-04-26,8:24,Thursday,KIPLING STATION,TUMVS,3,5,E,BD,5133,Operator Violated Signal,43.637222,-79.536111,Bloor Danforth,April,5-9AM,4,8,2018,,
8870,2018-04-26,9:05,Thursday,ROSEDALE STATION,SUDP,3,5,S,YU,5826,Disorderly Patron,43.676944,-79.388889,Yonge University Spadina,April,9AM-12PM,4,9,2018,,
8871,2018-04-26,9:30,Thursday,QUEEN STATION,MUIR,6,8,N,YU,5786,Injured or ill Customer (On Train) - Medical Aid Refused,43.6525,-79.379167,Yonge University Spadina,April,9AM-12PM,4,9,2018,,
8872,2018-04-26,10:34,Thursday,YONGE BLOOR YUS STATION,MUTO,4,8,N,YU,5526,Misc. Transportation Other - Employee Non-Chargeable,43.67111,-79.38583,Yonge University Spadina,April,9AM-12PM,4,10,2018,,
8873,2018-04-26,11:23,Thursday,DUPONT STATION,SUDP,5,8,N,YU,5751,Disorderly Patron,43.674584,-79.40683,Yonge University Spadina,April,9AM-12PM,4,11,2018,,
8874,2018-04-26,15:37,Thursday,COLLEGE STATION,MUI,11,15,N,YU,5501,Injured or ill Customer (On Train) - Transported,43.661389,-79.383056,Yonge University Spadina,April,3-6PM,4,15,2018,,
8875,2018-04-26,17:32,Thursday,WOODBINE STATION,SUDP,3,5,E,BD,5097,Disorderly Patron,43.686389,-79.312778,Bloor Danforth,April,3-6PM,4,17,2018,,
8876,2018-04-26,17:35,Thursday,YORK MILLS STATION,TUMVS,3,6,N,YU,5816,Operator Violated Signal,43.744167,-79.406667,Yonge University Spadina,April,3-6PM,4,17,2018,,
8877,2018-04-26,17:36,Thursday,SPADINA BD STATION,MUD,6,8,W,BD,5284,Door Problems - Passenger Related,43.667222, -79.403889,Bloor Danforth,April,3-6PM,4,17,2018,,
8878,2018-04-26,17:50,Thursday,KENNEDY BD STATION,MUIR,3,5,W,BD,5324,Injured or ill Customer (On Train) - Medical Aid Refused,43.73255,-79.26361,Bloor Danforth,April,3-6PM,4,17,2018,,
8879,2018-04-26,19:43,Thursday,YORK UNIVERSITY STATIO,SUG,7,11,S,YU,5996,Graffiti / Scratchiti,43.774167,-79.499722,Yonge University Spadina,April,6-9PM,4,19,2018,,
8880,2018-04-26,20:07,Thursday,JANE STATION,MUPR1,30,33,E,BD,5068,Priority One - Train in Contact With Person,43.649917,-79.483889,Bloor Danforth,April,6-9PM,4,20,2018,,
8881,2018-04-26,22:17,Thursday,MAIN STREET STATION,PUSTC,3,7,W,BD,5044,Signals - Track Circuit Problems,43.689028,-79.301667,Bloor Danforth,April,9PM-1:30AM,4,22,2018,,
8882,2018-04-27,1:01,Friday,KENNEDY BD STATION,MUTO,3,7,W,BD,5014,Misc. Transportation Other - Employee Non-Chargeable,43.73255,-79.26361,Bloor Danforth,April,9PM-1:30AM,4,1,2018,,
8883,2018-04-27,6:14,Friday,ST GEORGE BD STATION,EUDO,6,10,W,BD,5135,Door Problems - Faulty Equipment,43.668056, -79.399722,Bloor Danforth,April,5-9AM,4,6,2018,,
8884,2018-04-27,7:04,Friday,OSSINGTON STATION,EUCD,4,8,E,BD,5075,Consequential Delay (2nd Delay Same Fault),43.662222,-79.426667,Bloor Danforth,April,5-9AM,4,7,2018,,
8885,2018-04-27,7:20,Friday,WILSON STATION,MUO,3,5,S,YU,6021,Miscellaneous Other,43.734167,-79.45,Yonge University Spadina,April,5-9AM,4,7,2018,,
